2004,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0343622,David Grossman,"(2 episodes, 2004)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0952352,Alex Zakrzewski,"(11 episodes, 2004-2013)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2041101,Bill Haynes,,"(15 episodes, 2005-2012)",,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1204568,David Von Ancken,"(8 episodes, 2005-2012)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0322106,Jonathan Glassner,"(4 episodes, 2005-2008)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1879589,Nelson McCormick,"(2 episodes, 2005-2009)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0931881,Vikki Williams,,,"co-executive producer / producer (175 episodes, 2005-2013)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2478023,Nicole Daddio,,,"associate producer (21 episodes, 2004-2005)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0055092,Sarah A. Barkley,,,"associate producer / executive producer (23 episodes, 2004-2005)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1465657,Zachary Reiter,,"(30 episodes, 2004-2013)",,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0220049,Steven DePaul,"(5 episodes, 2005-2010)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2034294,Erica Shelton,,"(2 episodes, 2005)",,female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1709732,Deb Cole,,,"associate producer (21 episodes, 2004-2005)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0134176,Danny Cannon,,,"executive producer (64 episodes, 2004-2011)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0926215,James Whitmore Jr.,"(1 episode, 2005)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0053157,Norberto Barba,"(9 episodes, 2005-2010)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2692964,DeLucci Daniel,"(1 episode, 2005)",,,unknown,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0958499,Anthony E. Zuiker,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0376212,Geoffrey Hemwall,,,"producer / co-producer (114 episodes, 2005-2010)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0513766,Andrew Lipsitz,,"(8 episodes, 2004-2006)","executive producer (46 episodes, 2004-2011)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0944981,Greg Yaitanes,"(1 episode, 2005)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0891541,Pam Veasey,,"(39 episodes, 2004-2013)","executive producer / co-executive producer (195 episodes, 2004-2013)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0152640,Joe Chappelle,"(1 episode, 2005)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0222624,Elizabeth Devine,,"(1 episode, 2005)",,female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0550158,Corinne Marrinan,,,"associate producer (87 episodes, 2004-2008)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0808178,Ethan Smith,,,"producer: New York (1 episode, 2005)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0491568,Scott Lautanen,"(4 episodes, 2005-2009)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000389,Emilio Estevez,"(2 episodes, 2005)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1236454,Timothy J. Lea,,"(11 episodes, 2004-2007)","supervising producer / co-producer (71 episodes, 2004-2007)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0578856,Carol Mendelsohn,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",mostly_female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0764776,Deran Sarafian,"(5 episodes, 2004-2012)",,"producer (16 episodes, 2004-2005)",unknown,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0168655,P. Todd Coe,,,"line producer (58 episodes, 2005-2007)",unknown,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0847860,Eli Talbert,,"(7 episodes, 2004-2006)","producer / supervising producer (45 episodes, 2004-2006)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0514779,Jonathan Littman,,,"executive producer (186 episodes, 2004-2013)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1021262,David T. Catapano,,"(2 episodes, 2005)",,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0231929,Ann Donahue,,"(created by) (197 episodes, 2004-2013)","executive producer (196 episodes, 2004-2013)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1003826,Anne McGrail,,"(2 episodes, 2005)","consulting producer (7 episodes, 2005)",female,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000988,Jerry Bruckheimer,,,"executive producer (190 episodes, 2004-2013)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0047458,Rob Bailey,"(27 episodes, 2004-2012)",,"producer / supervising producer (89 episodes, 2005-2009)",male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0676512,John Peters,"(1 episode, 2005)",,,male,[]
2005,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000641,Gary Sinise,,,"producer (181 episodes, 2005-2013)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0779641,Oz Scott,"(11 episodes, 2006-2012)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0006997,Peter M. Lenkov,,"(22 episodes, 2005-2010)","executive producer / co-executive producer (117 episodes, 2005-2010)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0163892,Duane Clark,"(10 episodes, 2005-2012)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0952352,Alex Zakrzewski,"(11 episodes, 2004-2013)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2041101,Bill Haynes,,"(15 episodes, 2005-2012)",,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1204568,David Von Ancken,"(8 episodes, 2005-2012)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0322106,Jonathan Glassner,"(4 episodes, 2005-2008)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0376006,Anthony Hemingway,"(6 episodes, 2006-2011)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1879589,Nelson McCormick,"(2 episodes, 2005-2009)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0931881,Vikki Williams,,,"co-executive producer / producer (175 episodes, 2005-2013)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2038407,John Dove,,"(21 episodes, 2006-2013)",,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1465657,Zachary Reiter,,"(30 episodes, 2004-2013)",,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1734368,Christine Moore,"(11 episodes, 2006-2013)",,,female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0220049,Steven DePaul,"(5 episodes, 2005-2010)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0812747,Ken Solarz,,"(2 episodes, 2006)","consulting producer (12 episodes, 2006)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0198485,Michael Daly,"(1 episode, 2006)","(1 episode, 2006)",,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1926923,Jeff T. Thomas,"(7 episodes, 2006-2012)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0134176,Danny Cannon,,,"executive producer (64 episodes, 2004-2011)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0053157,Norberto Barba,"(9 episodes, 2005-2010)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0958499,Anthony E. Zuiker,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0406220,Tim Iacofano,"(1 episode, 2006)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0376212,Geoffrey Hemwall,,,"producer / co-producer (114 episodes, 2005-2010)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0513766,Andrew Lipsitz,,"(8 episodes, 2004-2006)","executive producer (46 episodes, 2004-2011)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0891541,Pam Veasey,,"(39 episodes, 2004-2013)","executive producer / co-executive producer (195 episodes, 2004-2013)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0235852,Kevin Dowling,"(1 episode, 2006)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0550158,Corinne Marrinan,,,"associate producer (87 episodes, 2004-2008)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1785763,Sam Humphrey,,"(8 episodes, 2006-2009)",,mostly_male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0491568,Scott Lautanen,"(4 episodes, 2005-2009)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1236454,Timothy J. Lea,,"(11 episodes, 2004-2007)","supervising producer / co-producer (71 episodes, 2004-2007)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0578856,Carol Mendelsohn,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",mostly_female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0764776,Deran Sarafian,"(5 episodes, 2004-2012)",,,unknown,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0168655,P. Todd Coe,,,"line producer (58 episodes, 2005-2007)",unknown,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0847860,Eli Talbert,,"(7 episodes, 2004-2006)","producer / supervising producer (45 episodes, 2004-2006)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0514779,Jonathan Littman,,,"executive producer (186 episodes, 2004-2013)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2198104,Daniele Nathanson,,"(7 episodes, 2006-2008)",,female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0283943,Joe Ann Fogle,"(1 episode, 2006)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0231929,Ann Donahue,,"(created by) (197 episodes, 2004-2013)","executive producer (196 episodes, 2004-2013)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0061541,Wendy Battles,,"(10 episodes, 2006-2010)","co-executive producer / executive producer (92 episodes, 2006-2010)",female,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0002413,David Jackson,"(3 episodes, 2006-2010)",,,male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000988,Jerry Bruckheimer,,,"executive producer (190 episodes, 2004-2013)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0047458,Rob Bailey,"(27 episodes, 2004-2012)",,"producer / supervising producer (89 episodes, 2005-2009)",male,[]
2006,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000641,Gary Sinise,,"(2 episodes, 2006-2008)","producer (181 episodes, 2005-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0011190,Marshall Adams,"(7 episodes, 2007-2011)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0779641,Oz Scott,"(11 episodes, 2006-2012)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0006997,Peter M. Lenkov,,"(22 episodes, 2005-2010)","executive producer / co-executive producer (117 episodes, 2005-2010)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0163892,Duane Clark,"(10 episodes, 2005-2012)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0952352,Alex Zakrzewski,"(11 episodes, 2004-2013)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2456804,Jill Abbinanti,,"(2 episodes, 2007-2008)",,female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2041101,Bill Haynes,,"(15 episodes, 2005-2012)",,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1204568,David Von Ancken,"(8 episodes, 2005-2012)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0322106,Jonathan Glassner,"(4 episodes, 2005-2008)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0376006,Anthony Hemingway,"(6 episodes, 2006-2011)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0956678,Bruce Zimmerman,,"(1 episode, 2007)","consulting producer (10 episodes, 2007)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1879589,Nelson McCormick,"(2 episodes, 2005-2009)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0931881,Vikki Williams,,,"co-executive producer / producer (175 episodes, 2005-2013)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0001102,Joe Dante,"(1 episode, 2007)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0905987,Lawrence M. Wagner,"(1 episode, 2007)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2038407,John Dove,,"(21 episodes, 2006-2013)",,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1465657,Zachary Reiter,,"(30 episodes, 2004-2013)","co-executive producer / executive producer / supervising producer / producer (119 episodes, 2007-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1734368,Christine Moore,"(11 episodes, 2006-2013)",,,female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0220049,Steven DePaul,"(5 episodes, 2005-2010)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1926923,Jeff T. Thomas,"(7 episodes, 2006-2012)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0402493,Jeffrey G. Hunt,"(7 episodes, 2007-2011)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0134176,Danny Cannon,,,"executive producer (64 episodes, 2004-2011)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0053157,Norberto Barba,"(9 episodes, 2005-2010)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0958499,Anthony E. Zuiker,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0376212,Geoffrey Hemwall,,,"producer / co-producer (114 episodes, 2005-2010)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0513766,Andrew Lipsitz,,,"executive producer (46 episodes, 2004-2011)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0891541,Pam Veasey,,"(39 episodes, 2004-2013)","executive producer / co-executive producer (195 episodes, 2004-2013)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1494372,D.J. Summitt,,,"content producer (20 episodes, 2007-2008)",unknown,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0550158,Corinne Marrinan,,,"associate producer (87 episodes, 2004-2008)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1785763,Sam Humphrey,,"(8 episodes, 2006-2009)",,mostly_male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0491568,Scott Lautanen,"(4 episodes, 2005-2009)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0007029,Trey Callaway,,"(18 episodes, 2007-2013)","co-executive producer / supervising producer / producer (126 episodes, 2007-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1388081,David Yoneshige,,,"associate producer / producer / co-producer (125 episodes, 2007-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1236454,Timothy J. Lea,,"(11 episodes, 2004-2007)","supervising producer / co-producer (71 episodes, 2004-2007)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0578856,Carol Mendelsohn,,"(created by) (197 episodes, 2004-2013)","executive producer (197 episodes, 2004-2013)",mostly_female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0764776,Deran Sarafian,"(5 episodes, 2004-2012)",,,unknown,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0168655,P. Todd Coe,,,"line producer (58 episodes, 2005-2007)",unknown,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0514778,Jeremy R. Littman,,"(2 episodes, 2007-2008)",,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0514779,Jonathan Littman,,,"executive producer (186 episodes, 2004-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2198104,Daniele Nathanson,,"(7 episodes, 2006-2008)",,female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0625639,Noah Nelson,,"(4 episodes, 2007-2009)",,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0231929,Ann Donahue,,"(created by) (197 episodes, 2004-2013)","executive producer (196 episodes, 2004-2013)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm1871198,Barbie Kligman,,"(4 episodes, 2007-2009)","supervising producer / producer (46 episodes, 2007-2009)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0061541,Wendy Battles,,"(10 episodes, 2006-2010)","co-executive producer / executive producer (92 episodes, 2006-2010)",female,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0002413,David Jackson,"(3 episodes, 2006-2010)",,,male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0000988,Jerry Bruckheimer,,,"executive producer (190 episodes, 2004-2013)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm0047458,Rob Bailey,"(27 episodes, 2004-2012)",,"producer / supervising producer (89 episodes, 2005-2009)",male,[]
2007,tt0395843,CSI: NY,(2004–2013),"
Action, Crime, Drama            ",5,0,nm2764545,Michael Vejar Jr.,,,"associate producer / executive producer (3 episodes, 2007-2011)",male,[]
