2006,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1597886,Joy Rillo,,,"field producer (9 episodes, 2006)",female,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2762445,Charlie Newton,,,"story producer (2 episodes, 2007)",mostly_male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1081294,Cameron Glenar,,,"associate story producer / Story Producer (15 episodes, 2006-2010)",mostly_male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0513769,Jane Lipsitz,,,"executive producer (29 episodes, 2007-2018)",female,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1127258,Margit Ritz,,,"senior segment producer / segment producer / supervising producer (37 episodes, 2006-2010)",female,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1170412,Elizabeth Cook,,,"co-executive producer / field producer / executive producer / senior producer (40 episodes, 2006-2010)",female,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0844249,Brian Szot,,,"producer (1 episode, 2007)",male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0302981,Chris Gallivan,,,"associate producer / senior producer / challenge producer / segment producer / supervising producer (69 episodes, 2006-2012)",mostly_male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0785869,Dave Serwatka,,,"executive producer (54 episodes, 2006-2008)",male,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0119599,Rich Buhrman,,,"co-executive producer (2 episodes, 2007-2009)",mostly_male,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0193838,Dan Cutforth,,,"executive producer (29 episodes, 2007-2018)",male,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1597865,Molly O'Rourke,,,"field producer (13 episodes, 2006-2007)",female,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1551885,Scott Shatsky,,,"supervising producer (41 episodes, 2006-2007)",male,['Nom. Outstanding Reality-Competition Program 2007']
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2332303,Andrew Wallace,,,"co-executive producer / field producer (25 episodes, 2006-2008)",male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2363846,Dominic Ciccodicola,,,"field producer / associate producer (70 episodes, 2006-2009)",male,[]
2007,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2224155,Lee Anne Wong,,,"supervising culinary producer (36 episodes, 2006-2008)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1735870,Shawnelle Gibbs,,,"story producer (11 episodes, 2008-2009)",unknown,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0354414,Meri Haitkin,,,"field producer / supervising producer / producer (29 episodes, 2007-2013)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2317212,Karen Pagtama,,,"supervising story producer / story producer / associate segment producer (94 episodes, 2006-2014)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3724307,JoAnn Cianciulli,,,"culinary producer (15 episodes, 2006-2011)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1803606,Nan Strait,,,"executive producer / supervising producer / co-executive producer / segment producer (110 episodes, 2007-2013)",mostly_female,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3736250,Clara Bottoms,,,"producer / associate producer (64 episodes, 2008-2014)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0240918,Julie Duggan,,,"story producer (21 episodes, 2006-2008)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1455246,Shauna Minoprio,,,"executive producer (64 episodes, 2006-2009)",female,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2336410,Doneen Arquines,,,"executive producer / segment producer / supervising producer / associate producer / co-executive producer / senior producer (214 episodes, 2006-2019)",unknown,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2113310,Randy Byers,,,"story producer (12 episodes, 2008)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1058816,Kevin Leffler,,,"supervising producer / producer (29 episodes, 2008-2009)",male,['Outstanding Picture Editing for Reality Programming 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1376133,Fred Pichel,,,"co-executive producer (28 episodes, 2008-2009)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1980925,Bengt Anderson,,,"field producer / senior field producer (52 episodes, 2007-2010)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1547954,Arthur Avedissian,,,"story producer (40 episodes, 2006-2011)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0992727,Michael Rucker,,,"supervising producer / field producer / co-executive producer (7 episodes, 2007-2011)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1802575,Tatiana Orozco,,,"line producer (31 episodes, 2008-2012)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1081294,Cameron Glenar,,,"associate story producer / Story Producer (15 episodes, 2006-2010)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1857195,Jaymee Johnson,,,"senior producer / producer / segment producer / supervising producer (36 episodes, 2008-2011)",unknown,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0513769,Jane Lipsitz,,,"executive producer (29 episodes, 2007-2018)",female,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1127258,Margit Ritz,,,"senior segment producer / segment producer / supervising producer (37 episodes, 2006-2010)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2061603,Christian Homlish,,,"producer / associate producer (41 episodes, 2008-2010)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0931779,Ted Williams,,,"story producer (14 episodes, 2008-2009)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1170412,Elizabeth Cook,,,"co-executive producer / field producer / executive producer / senior producer (40 episodes, 2006-2010)",female,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2575509,Joshua Fruehling,,,"field producer / producer: web (12 episodes, 2008-2009)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1859039,Heather Manross,,,"story producer (14 episodes, 2008-2009)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1984410,Jessica Cabrera,,,"producer (11 episodes, 2008-2009)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0302981,Chris Gallivan,,,"associate producer / senior producer / challenge producer / segment producer / supervising producer (69 episodes, 2006-2012)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0785869,Dave Serwatka,,,"executive producer (54 episodes, 2006-2008)",male,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1623030,Debbie Levin,,,"field producer (2 episodes, 2008)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1374261,Matthew Reichman,,,"associate producer / segment producer (45 episodes, 2008-2011)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0119599,Rich Buhrman,,,"co-executive producer (2 episodes, 2007-2009)",mostly_male,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0193838,Dan Cutforth,,,"executive producer (29 episodes, 2007-2018)",male,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1506942,Erica Ross,,,"co-executive producer / supervising producer / segment producer / executive producer (138 episodes, 2008-2017)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0647664,Hillary Olsen,,,"segment producer / executive producer / supervising producer / co-executive producer / supervising challenge producer (51 episodes, 2008-2014)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2332303,Andrew Wallace,,,"co-executive producer / field producer (25 episodes, 2006-2008)",male,['Nom. Outstanding Reality-Competition Program 2008']
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2363846,Dominic Ciccodicola,,,"field producer / associate producer (70 episodes, 2006-2009)",male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1809262,Blake Davis,,,"co-executive producer / field producer / supervising producer / senior producer (134 episodes, 2008-2019)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1163825,Cynthia Childs,,,"supervising story producer (7 episodes, 2008-2009)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1931220,Jenn de Mahy,,,"associate producer (13 episodes, 2008)",female,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2224155,Lee Anne Wong,,,"supervising culinary producer (36 episodes, 2006-2008)",mostly_male,[]
2008,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1783064,Lisa Fletcher,,,"field producer (18 episodes, 2008-2009)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1735870,Shawnelle Gibbs,,,"story producer (11 episodes, 2008-2009)",unknown,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0354414,Meri Haitkin,,,"field producer / supervising producer / producer (29 episodes, 2007-2013)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2317212,Karen Pagtama,,,"supervising story producer / story producer / associate segment producer (94 episodes, 2006-2014)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3724307,JoAnn Cianciulli,,,"culinary producer (15 episodes, 2006-2011)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1803606,Nan Strait,,,"executive producer / supervising producer / co-executive producer / segment producer (110 episodes, 2007-2013)",mostly_female,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3736250,Clara Bottoms,,,"producer / associate producer (64 episodes, 2008-2014)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1455246,Shauna Minoprio,,,"executive producer (64 episodes, 2006-2009)",female,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2336410,Doneen Arquines,,,"executive producer / segment producer / supervising producer / associate producer / co-executive producer / senior producer (214 episodes, 2006-2019)",unknown,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1058816,Kevin Leffler,,,"supervising producer / producer (29 episodes, 2008-2009)",male,"['Nom. Outstanding Picture Editing for Reality Programming 2009', 'Nom. Outstanding Reality - Competition Program 2009']"
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1376133,Fred Pichel,,,"co-executive producer (28 episodes, 2008-2009)",male,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1980925,Bengt Anderson,,,"field producer / senior field producer (52 episodes, 2007-2010)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1547954,Arthur Avedissian,,,"story producer (40 episodes, 2006-2011)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0992727,Michael Rucker,,,"supervising producer / field producer / co-executive producer (7 episodes, 2007-2011)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1802575,Tatiana Orozco,,,"line producer (31 episodes, 2008-2012)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm4429976,Tracy Tong,,,"story producer / supervising producer / supervising story producer (39 episodes, 2009-2013)",mostly_female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0313343,Audrey George,,,"story producer (27 episodes, 2009-2011)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1081294,Cameron Glenar,,,"associate story producer / Story Producer (15 episodes, 2006-2010)",mostly_male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1857195,Jaymee Johnson,,,"senior producer / producer / segment producer / supervising producer (36 episodes, 2008-2011)",unknown,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0513769,Jane Lipsitz,,,"executive producer (29 episodes, 2007-2018)",female,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2440749,Jackie Robbins,,,"associate field producer (12 episodes, 2009)",andy,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1061469,David A. Kleiler Jr.,,,"web content producer / producer (27 episodes, 2009-2013)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1127258,Margit Ritz,,,"senior segment producer / segment producer / supervising producer (37 episodes, 2006-2010)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2061603,Christian Homlish,,,"producer / associate producer (41 episodes, 2008-2010)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0931779,Ted Williams,,,"story producer (14 episodes, 2008-2009)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0823344,Paul Starkman,"(75 episodes, 2009-2016)",,,male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1170412,Elizabeth Cook,,,"co-executive producer / field producer / executive producer / senior producer (40 episodes, 2006-2010)",female,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2575509,Joshua Fruehling,,,"field producer / producer: web (12 episodes, 2008-2009)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1859039,Heather Manross,,,"story producer (14 episodes, 2008-2009)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1984410,Jessica Cabrera,,,"producer (11 episodes, 2008-2009)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0606207,Kevin Morra,,,"co-executive producer (1 episode, 2009)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0302981,Chris Gallivan,,,"associate producer / senior producer / challenge producer / segment producer / supervising producer (69 episodes, 2006-2012)",mostly_male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0471310,Casey Kriley,,,"executive producer (57 episodes, 2009-2018)",andy,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1374261,Matthew Reichman,,,"associate producer / segment producer (45 episodes, 2008-2011)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0119599,Rich Buhrman,,,"co-executive producer (2 episodes, 2007-2009)",mostly_male,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0193838,Dan Cutforth,,,"executive producer (29 episodes, 2007-2018)",male,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1506942,Erica Ross,,,"co-executive producer / supervising producer / segment producer / executive producer (138 episodes, 2008-2017)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0647664,Hillary Olsen,,,"segment producer / executive producer / supervising producer / co-executive producer / supervising challenge producer (51 episodes, 2008-2014)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2363846,Dominic Ciccodicola,,,"field producer / associate producer (70 episodes, 2006-2009)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1809262,Blake Davis,,,"co-executive producer / field producer / supervising producer / senior producer (134 episodes, 2008-2019)",mostly_male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1568092,Gayle Gawlowski,,,"co-executive producer (1 episode, 2009)",mostly_female,['Nom. Outstanding Reality - Competition Program 2009']
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1163825,Cynthia Childs,,,"supervising story producer (7 episodes, 2008-2009)",female,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1246468,Benjamin Mack,,,"lead field producer / supervising producer (2 episodes, 2009-2012)",male,[]
2009,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1783064,Lisa Fletcher,,,"field producer (18 episodes, 2008-2009)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2838467,Anthony McCarthy,,,"segment associate producer / production assistant (28 episodes, 2010-2012)",male,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2108562,Lee Olson,,,"story producer (9 episodes, 2010)",mostly_male,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm5423653,Abel M. González,,,"culinary associate producer (17 episodes, 2010-2011)",male,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0354414,Meri Haitkin,,,"field producer / supervising producer / producer (29 episodes, 2007-2013)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2317212,Karen Pagtama,,,"supervising story producer / story producer / associate segment producer (94 episodes, 2006-2014)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3724307,JoAnn Cianciulli,,,"culinary producer (15 episodes, 2006-2011)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3583806,Sandra J. Ciccone,,,"segment producer / associate producer (61 episodes, 2010-2013)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0019992,Natalie Allan,,,"supervising story producer / story producer (6 episodes, 2010-2011)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm1803606,Nan Strait,,,"executive producer / supervising producer / co-executive producer / segment producer (110 episodes, 2007-2013)",mostly_female,['Outstanding Reality - Competition Program 2010']
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0482290,Padma Lakshmi,,,"executive producer / consulting producer (112 episodes, 2010-2018)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm3736250,Clara Bottoms,,,"producer / associate producer (64 episodes, 2008-2014)",female,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm2336410,Doneen Arquines,,,"executive producer / segment producer / supervising producer / associate producer / co-executive producer / senior producer (214 episodes, 2006-2019)",unknown,[]
2010,tt0765425,Top Chef,(2006– ),"
Game-Show, Reality-TV            ",29,2,nm0665286,Scott Patch,,,"story producer / co-executive producer / story field producer (44 episodes, 2010-2017)",male,[]
